dataset,split,filename,abs_image_path,md5
ORIGA,A,488.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/488.jpg,48cd64a02d7a2c28ce90421d0a3751dd
ORIGA,B,530.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/530.jpg,4949842f10b4a50cade2d42f65115677
FUNDUS_SORTED,Validation,530.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/530.jpg,4949842f10b4a50cade2d42f65115677
FUNDUS_SORTED,Train,394.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/394.jpg,4958d5b0a6c749640a08e810c7e8bb8d
ORIGA,A,394.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/394.jpg,4958d5b0a6c749640a08e810c7e8bb8d
ORIGA,B,052.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/052.jpg,49f2ab060d8cbcfdd86ce68ec1f7abc5
FUNDUS_SORTED,Train,052.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/052.jpg,49f2ab060d8cbcfdd86ce68ec1f7abc5
FUNDUS_SORTED,Validation,521.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/521.jpg,4a4956516151704b695860dbd458b84f
ORIGA,B,521.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/521.jpg,4a4956516151704b695860dbd458b84f
ORIGA,A,199.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/199.jpg,4aba434b7303a3b00b6cf0c305a5c2fc
FUNDUS_SORTED,Train,199.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/199.jpg,4aba434b7303a3b00b6cf0c305a5c2fc
FUNDUS_SORTED,Train,085.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/085.jpg,4aef2d11a8a8c4a1a792b945f8c3e4b6
ORIGA,A,085.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/085.jpg,4aef2d11a8a8c4a1a792b945f8c3e4b6
FUNDUS_SORTED,Train,236.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/236.jpg,4b109d9a986db6a2302a939bde87614d
ORIGA,B,236.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/236.jpg,4b109d9a986db6a2302a939bde87614d
ORIGA,B,614.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/614.jpg,4beb7864c05cf6a4db1381efb3960d93
FUNDUS_SORTED,Validation,614.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/614.jpg,4beb7864c05cf6a4db1381efb3960d93
ORIGA,B,108.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/108.jpg,4c9ced1b1cb91f150fc7289b4f405bc5
FUNDUS_SORTED,Train,108.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/108.jpg,4c9ced1b1cb91f150fc7289b4f405bc5
ORIGA,A,264.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/264.jpg,4cb6dcff130dc17a9b8082b293f5e8eb
FUNDUS_SORTED,Train,264.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/264.jpg,4cb6dcff130dc17a9b8082b293f5e8eb
ORIGA,A,260.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/260.jpg,4cd0277ef28f005099130ab81b4e1c73
FUNDUS_SORTED,Train,260.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/260.jpg,4cd0277ef28f005099130ab81b4e1c73
FUNDUS_SORTED,Train,398.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/398.jpg,4cf81e4bfe58718ea108ff8f289e54f6
ORIGA,B,398.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/398.jpg,4cf81e4bfe58718ea108ff8f289e54f6
FUNDUS_SORTED,Train,421.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/421.jpg,4d2ec1a41dd2ce2217fd741982a31572
ORIGA,B,421.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/421.jpg,4d2ec1a41dd2ce2217fd741982a31572
FUNDUS_SORTED,Train,088.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/088.jpg,4e2da7ee762dbf37c04df74358061324
ORIGA,B,088.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/088.jpg,4e2da7ee762dbf37c04df74358061324
ORIGA,B,465.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/465.jpg,4e9debe0edc3a4128e6fa86154eee06f
FUNDUS_SORTED,Train,465.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/465.jpg,4e9debe0edc3a4128e6fa86154eee06f
ORIGA,B,411.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/411.jpg,4eff31e65e739f45e912a81936f2f9b5
FUNDUS_SORTED,Train,411.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/411.jpg,4eff31e65e739f45e912a81936f2f9b5
FUNDUS_SORTED,Train,361.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/361.jpg,4f153fc465f4afe177ad6e4fcbedf109
ORIGA,A,361.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/361.jpg,4f153fc465f4afe177ad6e4fcbedf109
FUNDUS_SORTED,Train,043.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/043.jpg,4f6078adef9d59665c4c2724d70fe4ba
ORIGA,B,043.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/043.jpg,4f6078adef9d59665c4c2724d70fe4ba
ORIGA,B,221.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/221.jpg,4fa608422abb0269a73a8ffed64f3f8a
FUNDUS_SORTED,Train,221.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/221.jpg,4fa608422abb0269a73a8ffed64f3f8a
FUNDUS_SORTED,Train,396.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/396.jpg,4fc1ba490923b30cd205e039da90c859
ORIGA,A,396.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/396.jpg,4fc1ba490923b30cd205e039da90c859
FUNDUS_SORTED,Train,323.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/323.jpg,4feb9c29b64a2515f304c53abd53ed27
ORIGA,B,323.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/323.jpg,4feb9c29b64a2515f304c53abd53ed27
FUNDUS_SORTED,Train,007.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/007.jpg,4fedfb85f26fe98ff344b4f71d40fd2d
ORIGA,A,007.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/007.jpg,4fedfb85f26fe98ff344b4f71d40fd2d
FUNDUS_SORTED,Validation,534.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/534.jpg,50fd3d539cf440a1d1657b178362e416
ORIGA,A,534.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/534.jpg,50fd3d539cf440a1d1657b178362e416
FUNDUS_SORTED,Train,004.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/004.jpg,513ea6855197fbb12745cd78d02f8147
ORIGA,A,004.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/004.jpg,513ea6855197fbb12745cd78d02f8147
FUNDUS_SORTED,Train,147.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/147.jpg,51567be9ee3d7d9f15f1a81c0143fa3b
ORIGA,A,147.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/147.jpg,51567be9ee3d7d9f15f1a81c0143fa3b
ORIGA,B,069.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/069.jpg,519c5c501cdd556eb2ed52904e7345ab
FUNDUS_SORTED,Train,069.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/069.jpg,519c5c501cdd556eb2ed52904e7345ab
FUNDUS_SORTED,Train,200.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/200.jpg,52127aa282f58f5470b9fc926ab9f0ea
ORIGA,A,200.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/200.jpg,52127aa282f58f5470b9fc926ab9f0ea
FUNDUS_SORTED,Validation,502.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/502.jpg,531781d9a462ebcf215753af63a364bb
ORIGA,B,502.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/502.jpg,531781d9a462ebcf215753af63a364bb
FUNDUS_SORTED,Train,591.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/591.jpg,538fc7a6dfd2e9f89abed3a96af8937f
ORIGA,B,591.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/591.jpg,538fc7a6dfd2e9f89abed3a96af8937f
FUNDUS_SORTED,Validation,484.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/484.jpg,53f98e9e4c8d37575f0cc229a6cc20bb
ORIGA,B,484.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/484.jpg,53f98e9e4c8d37575f0cc229a6cc20bb
ORIGA,A,170.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/170.jpg,542279ee6005679ed156a17a5d9975d9
FUNDUS_SORTED,Train,170.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/170.jpg,542279ee6005679ed156a17a5d9975d9
ORIGA,B,060.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/060.jpg,545ca4f31fe0bdaa4907e51fdca79db0
FUNDUS_SORTED,Train,060.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/060.jpg,545ca4f31fe0bdaa4907e51fdca79db0
FUNDUS_SORTED,Train,336.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/336.jpg,545ef3e1682967626c1c6e9dc5fd1034
ORIGA,B,336.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/336.jpg,545ef3e1682967626c1c6e9dc5fd1034
ORIGA,A,143.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/143.jpg,55131d4f8cd6a78e8666a20c67b4819b
FUNDUS_SORTED,Train,143.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/143.jpg,55131d4f8cd6a78e8666a20c67b4819b
FUNDUS_SORTED,Train,274.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/274.jpg,552e8fd6bf68ce20411d9dd1968c41c6
ORIGA,A,274.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/274.jpg,552e8fd6bf68ce20411d9dd1968c41c6
ORIGA,B,510.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/510.jpg,5582dff8c24f03ac3a7a6bcd97a7817e
FUNDUS_SORTED,Validation,510.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/510.jpg,5582dff8c24f03ac3a7a6bcd97a7817e
ORIGA,B,649.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/649.jpg,5680e4ec102790a7820074f5dfd79a5c
FUNDUS_SORTED,Validation,649.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/649.jpg,5680e4ec102790a7820074f5dfd79a5c
ORIGA,B,512.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/512.jpg,56970bd0a193e2d67ddbc156a2d5a09e
FUNDUS_SORTED,Train,512.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/512.jpg,56970bd0a193e2d67ddbc156a2d5a09e
FUNDUS_SORTED,Train,288.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/288.jpg,56dba6a4b8ac3d8e9aa88936c6ca15dd
ORIGA,A,288.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/288.jpg,56dba6a4b8ac3d8e9aa88936c6ca15dd
ORIGA,B,399.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/399.jpg,570a8bb6a773a86f02c9ed78ee9b4d81
FUNDUS_SORTED,Train,399.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/399.jpg,570a8bb6a773a86f02c9ed78ee9b4d81
FUNDUS_SORTED,Validation,538.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/538.jpg,578843be237129feb41ac2c01a6e13de
ORIGA,A,538.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/538.jpg,578843be237129feb41ac2c01a6e13de
ORIGA,A,015.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/015.jpg,57937db31d3b97ff1bd18c3d7ed5c5d4
FUNDUS_SORTED,Train,015.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/015.jpg,57937db31d3b97ff1bd18c3d7ed5c5d4
FUNDUS_SORTED,Train,008.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/008.jpg,57fba75e3f9c0571f68bcc49da9c6fb1
ORIGA,B,008.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/008.jpg,57fba75e3f9c0571f68bcc49da9c6fb1
ORIGA,A,196.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/196.jpg,582eab158a419cbbed3c80196b3dc68d
FUNDUS_SORTED,Train,196.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/196.jpg,582eab158a419cbbed3c80196b3dc68d
ORIGA,B,609.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/609.jpg,58bd10bcce48e098f26c0aa2132b2a9f
FUNDUS_SORTED,Validation,609.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Positive/609.jpg,58bd10bcce48e098f26c0aa2132b2a9f
ORIGA,B,235.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/235.jpg,593dc08e61c76e8142e73a87454970d2
FUNDUS_SORTED,Train,235.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/235.jpg,593dc08e61c76e8142e73a87454970d2
ORIGA,B,479.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/479.jpg,596297bba72c4f66551620fe357149c1
FUNDUS_SORTED,Train,479.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/479.jpg,596297bba72c4f66551620fe357149c1
ORIGA,B,601.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/601.jpg,598e889e9b265e441d1a2fcaff74834d
FUNDUS_SORTED,Validation,601.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Positive/601.jpg,598e889e9b265e441d1a2fcaff74834d
FUNDUS_SORTED,Train,313.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/313.jpg,5a2c98287804dfbe80f303e59119e7b2
ORIGA,B,313.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/313.jpg,5a2c98287804dfbe80f303e59119e7b2
ORIGA,A,263.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/263.jpg,5a2f60df8a642e9788eedc6fd6092dea
FUNDUS_SORTED,Train,263.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/263.jpg,5a2f60df8a642e9788eedc6fd6092dea
FUNDUS_SORTED,Validation,569.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/569.jpg,5a403fd08ea893ac04be732e907c4c1c
ORIGA,B,569.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/569.jpg,5a403fd08ea893ac04be732e907c4c1c
FUNDUS_SORTED,Train,467.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/467.jpg,5aa0c00dc72579c35817e1d5c664444e
ORIGA,A,467.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/467.jpg,5aa0c00dc72579c35817e1d5c664444e
ORIGA,B,572.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/572.jpg,5c46397fd650659a2bf27dd781d2004d
FUNDUS_SORTED,Train,572.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/572.jpg,5c46397fd650659a2bf27dd781d2004d
ORIGA,B,319.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/319.jpg,5ca3b1e8b280d9b728c81d330326a3ed
FUNDUS_SORTED,Train,319.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/319.jpg,5ca3b1e8b280d9b728c81d330326a3ed
FUNDUS_SORTED,Train,278.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/278.jpg,5cb10448d54fea3e040120e5fb3fa883
ORIGA,B,278.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/278.jpg,5cb10448d54fea3e040120e5fb3fa883
